student_id ,age ,GENDER,STUDY_HOURS_PER_DAY,SOCIAL_MEDIA_HOURS,netflix_hours ,PART_TIME_JOB,attendance_percentage ,SLEEP_HOURS,diet_quality ,EXERCISE_FREQUENCY,PARENTAL_EDUCATION_LEVEL,INTERNET_QUALITY,mental_health_rating ,EXTRACURRICULAR_PARTICIPATION,EXAM_SCORE,RANDOM_ID
S1875,20.5139986234551, femle ,7.6,2.0406256100716744,,,93.90431553097636,6.40760898746424,Poor,-0.507753075,High School,Good,7.0787760168526574,,98.56570389954086,7398
S1876,21.28690348744167,  M  ,ten,2.949702101793986,-4.4487266, No ,83.91508803294583,4.508472678867045,,1.4611713390856722,High School,Good,13.497111154062098, No ,86.19728414245768,1894
S1877,12.239586903030201, femle ,ten,2.2457609594592034,-1.689409099, No ,,3.627803393192879,Good,, High School ,Average,, No ,,2030
 S1878 ,19.428994906317882, MALE ,-2.146226839,7.8462815538948325,,Yes,58.33769730368776,, Fair ,5.406299935770014, Bachelor ,,5.662269322303783,No,63.83551722605047,3854
 S1879 ,21.9057032478318, femle ,0.8,3.381006144999974,-1.700186948,No,89.58297519547834,5.280213817805831,Fair,-4.588071908,High School,Poor,3.796664557591485,No,46.11806074214718,9083
,22.10234539055567,mle,ten,,7.248694562919443,No,,4.941052350074729,Fair,6.277688804576977,Bachelor, Good ,8.837727163418485,No,38.84334519416667,8160
S1881,23.752643553800443,mle,2.9,2.099547227266849,1.1244248470503913,Yes,80.56186276054986,6.728519539197058,Fair,-0.938837939,Master,Average,-2.480043213,No,44.40414032675992,4423
 S1882 ,19.774884471632586,Other,2.7,2.9930009956631416,-0.763646519, No ,75.09940222699382,4.287488030255711,Fair,,Bachelor,Poor,2.8243647771263927,No,66.38494093684842,7774
S1883,,MALE,ten,2.1405746352105077,-1.96076564,No,81.18091839042341,6.1360554068330755,Good,5.290045894083525,High School,Average,9.008430080429648, No ,74.7145765634674,1682
 S1884 ,,,2.3,4.149049865219578,3.9280565845122704,No,81.93146054979769,11.571838294703046,Good,4.446377066261613,Master,Good,7.457695778198367,No,44.46112208537447,8192
S1885,22.922412620647698, male ,5.2,-0.595046284,3.138201108713618,No,86.43607409319723,, Fair ,5.367825047332229, High School ,Poor,9.373659453523045,No,104.30690398842842,5023
S1886,16.87333648518621,,ten,7.338923994431765,0.9893956210639065,No,69.43951735419053,7.775381266074917,Fair,3.143971449067108,High School, Good ,2.8962382863536673,Yes,63.59664717262926,6402
,18.955508131373744, M ,ten,-0.02749915,,No,94.64137125402189,-6.117180063,,3.3767287497990908,,Poor,17.66082454632812,,71.73640139475134,2419
,17.702420468134736, Other ,ten,9.07187128669801,0.22672641676788508,Yes,73.13939304511882,8.546131617571428,Fair,9.253987379263082,Bachelor,Good,8.30265052733769,Yes,70.73146450781275,9089
S1889,16.28468059760712,,3.7,2.3382229013902798,2.4889658211251655,Yes,67.14860431327604,9.404301109957663,unknown,5.974709277471457,High School, Good ,8.827029005991244,No,68.28167988176847,8693
S1890,20.225467126663435,mle,4.7,0.9920887594404493,-1.713635263,Yes,82.39761737198383,3.843413469303081,Fair,7.326257850816028,High School,Average,5.0344328103345255,,86.06555363517667,9491
S1891,22.47679715264596, M ,2.2,-0.969515254,,Yes,87.94381947769723,3.8584253018903363,Good,1.4621282655348686,,Average,3.1342208389018538,Yes,63.36007851968688,8457
S1892,18.557370544229094,MALE,2.5,2.092351616881788,7.0476278282262275,No,82.60155703424776,9.073166081097199,Fair,-0.900322307,High School,Good,-2.557911474,No,42.98886571733321,7764
 S1893 ,20.570163592440554, F ,3,-1.428236178,-6.810449051,No,102.38479102326126,1.7169752524840378,unknown,2.1395497287979373,,Good,6.806935893647929,,,4334
S1894,22.17784331952056,,ten,,2.709960297738447,Yes,84.23845582199819,11.269226279367496, Good ,0.4819303038798838, Bachelor ,Good,,Yes,46.33866083145386,1859
S1895,21.588655841512622,female,2.3,1.4272641928626064,5.95812329037137,,,5.649610592403493,Fair,1.9378339917035914,Bachelor,,2.9934205256820166,No,59.0651441454173,4316
S1896,26.527089116755505, M ,ten,2.2529677397177705,7.632262016999713,Yes,75.86449107947091,6.468626503532891, Good ,0.4208678685616265,High School, Average ,7.359950996091397,No,,3536
S1897,22.367082683485584,male,4.8,,1.7846838142241188,,89.339667910154,1.9140219753675272, Good ,-0.095169044,High School,Good,-5.114687049,Yes,74.28670337144887,6984
S1898,, FEMALE ,3.9,0.7345778149187691,0.8850646598977971,,82.61304765531838,, Fair ,-0.229516163,Master,Average,6.447633385123147, No ,73.12268315627865,5422
S1899,19.369500908953928,  F  ,ten,5.818358746236239,4.720940574275218,No,83.79318828932897,1.3598151500194935,,,,Average,2.211618170419343,No,59.88541294205383,8516
S1900,23.145419343246047,mle,4.8,-2.505563897,6.136425488661406,No,61.38934560100008,10.489513733686367,Poor,4.754673167284112,Master,,-0.234266901,Yes,84.35722761723326,2401
S1901,25.388723392184872,,ten,1.317447169955667,4.074571851119197,No,100.27339300956064,9.20912355325961, Fair ,10.177486129846672,High School,,0.735181322852668,Yes,71.78777301413685,5172
S1902,20.037734304912696, male ,3.5157977471332025,5.136541325350411,5.550268972217899, No ,73.2375721167055,4.1,Fair,8.004708328279056, Master ,,,No,65.8076028837184,3749
S1903,19.579123562083563,,3.3,6.349913372077362,0.7107725779997516,No,82.71709659842611,6.730332241845905,Fair,7.806475747940869,High School,Average,, No ,73.15224913530459,1840
S1904,,femle,3.9,-5.140966784,1.1376751579577546,Yes,87.73353173268565,4.697272778436535,unknown,2.0724960297106003,High School,Poor,3.8200549274084925,Yes,64.32694995224277,3184
,17.511650734740222, M ,2.6,4.126672917897774,7.630330974208748,Yes,68.775460155962,7.085661994458013,Good,2.345508723774219,Bachelor,Poor,2.7119222016090965,Yes,272.28723272573677,2693
S1906,19.28865603707055,,ten,2.916072723915233,,Yes,70.52730251790844,7.41623287505649,Fair,3.5665873437041267,Bachelor,Average,12.161375160239386,No,38.33732176336542,2870
S1907,19.76786472661099, femle ,ten,7.4976534293434955,-1.29021739,No,60.32787156068575,0.09390901204588609,,-2.003747499,High School,Average,5.4122806250845334,No,55.07029969204997,1546
S1908,25.056205780842202,femle,ten,1.7155877866181481,-1.384238927,Yes,95.02402511538207,8.452127955920547, Fair ,5.3168388395122115,Bachelor, Good ,,No,106.10568337883605,4581
S1909,23.3990422426736,  F  ,4.9,-0.594904661,6.1106450476272425, No ,79.53441981540028,8.247254895127027,Fair,1.8843533748320818,, Average ,4.955484781842039, No ,70.83987661152841,3062
S1910,18.28258211897557, M ,ten,3.08691274490853,3.133518578191553,No,99.72153040670534,2.9141409830750566,,-1.884842304,, Average ,11.119195742052048,No,,4259
S1911,25.61567658534414,mle,,7.836058281829376,0.3988272001316523,No,80.70537797915996,7.030204902966572,,3.170152299211198,,Good,3.3760297840891913,No,84.24342990241578,3367
S1912,19.839196782035707,male,3.6,1.5325502946653,-0.129377359, No ,76.71883449170758,16.941129877415715,Poor,4.980799373362921,High School,Average,7.856349466280517,No,92.86621873432365,2621
S1913,16.836778130596144,,,11.827936366596008,5.703195689340619,Yes,82.2388295550949,8.246139824502237,,2.27716356474885,High School, Good ,11.982453665489164,No,50.9119685371337,5455
S1914,21.056908739552963,female,2.6,9.962283477021701,0.07877203244754294,Yes,,-1.937400458,Good,10.61723116466787,, Poor ,13.065202394860211,,71.34711866608545,3132
 S1915 ,23.59517284916115, female ,,7.040856442969257,2.986574989820652,No,78.5302761992836,5.443818835348317,Fair,1.5070305367239247,High School,Average,5.222938884115948,No,62.87419677685582,8717
,14.289950766335437, MALE ,4.4,4.52849079715922,0.4193963971823168,No,92.70632459752672,7.238715964776841,unknown,, High School , Good ,8.334771835378021,No,73.28105444994847,6800
 S1917 ,24.963368532711154,  M  ,5.3,-1.829081929,0.3399536383253534,No,77.10943485146173,-1.037616229,Good,-0.353825305,High School,Good,-0.128488882, No ,81.03051694205313,4396
 S1918 ,25.388398443877563, MALE ,-4.751286123,0.6900236313577812,-1.199992052,Yes,72.93383389402658,3.3,Poor,7.770544853135872,Bachelor,Average,,,70.11785065213483,1875
 S1919 ,28.608641853607672, female ,2.8,,1.8095176710637082, No ,67.63722693698487,7.243574292567374,unknown,1.7774244546937066,High School,Good,5.11008007266273,Yes,77.10053286573196,6035
,19.47396454526122, male ,3.5,-1.045920762,0.2630094649255903, Yes ,61.54480175539955,7.799000079542867, Good ,4.114811925418243,,Good,, No ,75.4177701305619,5217
S1921,23.382669197462683, F ,4.4,2.820885951016062,-2.457331584,No,,3.4695238253592953,Fair,8.302042086222665,,,2.043204036870814,,87.44744630948755,7959
S1922,15.637486045699701,MALE,1.3,-2.903211765,1.7408462116168213,,87.58809418249493,,Poor,1.4126511541975741,Master,Average,-1.30803036,Yes,44.38532442109384,8776
S1923,22.07528250831446,MALE,0.1,-0.962129973,1.8607897619933986,No,77.48975793903936,8.741694977915895,Poor,4.980449481798208,High School,,6.995315560068685, No ,268.16562398855183,9171
,15.783820555459913,Other,2.7,4.989085363699889,3.3090914991625624,Yes,96.21483381978763,5.147100668526097,Poor,6.681416314152476, Bachelor ,Average,3.1028954464820453,Yes,,1015
S1925,22.33179451620107, Other ,1.7,0.1784518698346118,1.0596250626166617,Yes,101.12361164286862,,,3.1406686463529185,,Good,10.636511018220562, No ,,6804
S1926,,male,2.7,,,No,82.65299354461308,7.247200975878577,Fair,8.733485584867386,High School,,2.7305556383954888,Yes,62.236250920879826,1870
S1927,16.665809074790563, female ,3.3,2.536819693962585,1.7147559632899387,No,69.84467153853043,2.697038322992454, Good ,0.19885474764210737,Bachelor, Good ,0.8859605267809469,No,39.43014177953157,3510
S1928,20.075829907970853,femle,6.79919845570552,-4.591698441,-1.537109941,No,81.95574024620234,2.8,Good,7.656004202681294,High School,Average,7.243286064848831,No,61.70671180087586,6596
,20.818138347443846,female,5.7,-1.103315112,,,81.80748822032173,11.032835611723353,Good,-2.205910183, Master ,Average,11.098324022797545,Yes,85.43479415707098,1068
S1930,29.405840274196535,male,4,-0.90910063,1.1509654301660484,No,79.46919647884158,0.8444503060981114,Good,2.98365318787073,Master, Good ,4.228575115643702,No,91.78264785900076,1829
S1931,23.640041544048163,femle,14.668808665563724,1.6688915249398877,6.277888159181735,,77.04128054590811,4,Poor,1.8232427995234768,Bachelor,Average,2.6889838936892847, Yes ,,9044
S1932,24.048666054312584, F ,4.4,2.4618640912180205,2.7943908826151933,No,,-1.041090298,Fair,1.1778602445213517,Bachelor,,2.414310127242138,No,76.6626567118455,5941
 S1933 ,11.090092441830596,,,1.227622627895181,,No,80.0647602151902,,Good,7.051866585763367,High School,Average,9.511746783170146,No,52.62121291727813,4953
S1934,23.787785372562308,male,7.150690121691976,3.5688666245684866,6.801140776612725,No,78.46971143321078,5.1, Poor ,8.516582179054184,High School, Poor ,12.365089176664062,Yes,94.78586208432056,8598
S1935,14.753659441139957,MALE,3.4,7.937301731830703,3.721984510579583,Yes,87.05460431265898,9.156950793808976, Poor ,2.465563914897193,Master, Good ,-2.377334859,,59.40099462867046,5608
,21.80111587938136,  M  ,4.5,8.836657039513799,9.022749869506667,,90.74240823596672,4.451784642253296,,6.961874531509473,Bachelor, Average ,2.682542302035054,Yes,,7754
S1937,, F ,1.9,4.082209886145558,-2.838213784,No,76.7597135588802,7.494374214235609,Good,-0.324368067,Bachelor,,3.9870266581692935,No,42.05572044199735,9722
 S1938 ,18.229236578813918,male,1.2,6.361989794293662,-0.438778376,No,93.14708291227888,11.66176516440177,Fair,1.7277731393986615,High School, Poor ,1.3177588673452874, No ,29.981233060064017,2708
,20.472876644140317, FEMALE ,ten,2.407806693432105,8.626397950459204,,78.2576869310143,3.6092962560858948,Good,5.946215679984815,,Good,, No ,68.77896467754282,3208
S1940,19.511792510803584,Other,ten,7.284685341287748,0.6807282306580148, Yes ,73.76438451907923,6.091512692226072,Good,7.1695545359920185, Master , Average ,6.705568343793347,No,70.37310199771902,5214
S1941,15.883648511225228,MALE,2.1,,3.8870742350329253,No,,1.991402521170758,unknown,5.687073436607256,High School,Good,8.134081743394777, No ,69.37617620289072,6824
S1942,,,,2.674419497472357,-3.133834324,No,70.9442516489008,10.478282214508607,Poor,,,,5.423497596888385,No,47.43457268766299,7214
S1943,19.385647865089815,male,5.2,4.394659695162074,-1.352560006, No ,84.48136519008193,6.468994967243374,,-1.216811078,High School,Poor,9.493028806250972, No ,72.51582584121012,2182
 S1944 ,22.91072502013467,FEMALE,1.7,0.27171620371223804,, No ,63.40234317746738,7.932697341149854,Fair,9.958419094809006,Bachelor,Good,,Yes,70.94553260826892,7506
S1945,24.958957489412427,mle,,-3.454566643,3.4032262971954452,Yes,103.03346464699783,2.9079192619321628,Poor,-3.103714031,,Average,10.95331636217017,No,97.15825399787374,1784
 S1946 ,21.407361447362685, F ,2.1,,-0.399895075, No ,96.03944084619164,4.300479575570791,unknown,-0.610882013,Bachelor, Good ,-2.296829797,Yes,52.98564804197082,3693
S1947,23.106797991466724,femle,4.5,1.7472114159704017,8.530822669808268,Yes,69.68342026194728,6.468703685119908,Good,0.25505453118104016,High School,Good,3.772475531590318,Yes,295.3872793125785,2059
S1948,27.417664681798264,female,ten,3.5549391421129575,1.052538389879888,No,68.43876755227639,5.853427498547643, Fair ,0.23195725411556412, Master , Good ,4.347751169542164, No ,70.8846937130887,1102
,17.36882890468224,FEMALE,4.4,2.4501810552837613,-0.06073832,,98.58318937845922,-0.181710207, Fair ,5.8332832979041225, Bachelor ,Good,,No,421.1924510828631,7794
S1950,17.397449874270826, femle ,,-1.481339155,4.598790065334367, No ,76.80316811684506,3.834515440822683, Fair ,12.035245314992716,High School,Average,2.342741411218446,No,44.819556906623305,7534
 S1951 ,23.065043810616146,  F  ,3.3,1.2709989145138239,-0.639805319,No,,,Good,4.941443240015522, Bachelor ,Poor,6.785164587284437,No,92.48235861505975,9424
S1952,26.254367098346385, female ,3.6,3.309230219866909,0.5619494293560754,Yes,62.43973171507538,4.487524432667439,Poor,7.966654478999921, High School ,Average,,,65.87876915654029,2345
S1953,21.445087152613922,FEMALE,2,-2.446576448,-3.808502481,No,81.91960345916353,2.8393764721284644, Fair ,3.936896324682143,High School,Average,2.6023049610309013,,64.61975997285428,5823
S1954,16.049237483441978,male,4.6,3.3813533721387916,7.301476934259176, No ,82.8824896649107,7.052770012120661, Good ,2.6595583741285185,Master,Good,3.5198306072466226,Yes,67.29305065817687,7679
S1955,17.283003872326717, F ,ten,-2.637460437,3.3292520421718574, Yes ,91.56889864275564,13.358777545952872,Poor,-0.483945427, High School ,Average,12.516641333051018,No,87.8147439023095,6053
S1956,20.948805081211347, female ,3.2,-1.063401109,-2.489141549,No,72.46819509854649,7.749563183268967,Good,9.93822413390075,High School,Good,-1.740025593,No,62.08408943127611,7334
S1957,20.08344801186676, F ,ten,-1.251540185,-0.203532544, No ,72.34010597244604,7.4115781926238515,Good,6.135096541081241,, Average ,4.6856376125344195,No,49.18557376367312,7685
S1958,15.938143167490244,MALE,0,6.094525219940211,10.189007120434113,Yes,88.45087067623636,2.0404068227293672,Good,2.503396162539425, High School ,Average,2.4676413061166222,No,29.080771338008116,4631
,17.421802217705732,FEMALE,,6.740388729171867,,No,97.2567382269948,6.668477041409184,unknown,, Master ,Good,4.892541680799646,No,50.02300779547198,9330
S1960,21.419107354264547,  M  ,7.1,2.0217607276654106,4.6210404291128455,Yes,71.33739873493364,3.693103356157628, Good ,9.853637456717658,High School,Average,6.107576179618101, No ,101.82938024605615,3281
 S1961 ,15.612354049248761,femle,4.7,-1.040003459,-0.757910473,,95.13210436411666,1.00386387932799,Good,-2.062933622,Master,Good,6.4693184045223315,No,82.91710489557508,3961
S1962,17.23853143788437,,ten,7.212949501546939,5.100258070608989,Yes,86.89135114273144,-6.199506013,Good,-1.559496975,Master,Average,5.120418042366889, No ,54.0460416099982,4902
S1963,19.507497100680887, F ,3.1,3.9119675742738087,6.447691350323537, No ,,4.777487591710385,,0.9471722537631881,High School, Good ,,No,57.94622584378065,9111
S1964,28.722305160850986,Other,ten,,2.1367178264802185,No,84.45314154408156,6.587003003830299,unknown,3.958539891716457,, Poor ,17.860893253883944,,88.42005452518606,3136
 S1965 ,14.809353852518921,mle,4.3,6.214909824553964,3.905308503223511,No,62.27493671434829,4.915046545856656,unknown,6.984200632531725,Master,Average,2.110207464062664, Yes ,,4094
S1966,,Other,,1.0044029150563207,-3.283797623, No ,88.26162597066842,-5.265963347, Poor ,3.0852460294143254, High School ,Good,6.879168410128058,Yes,57.70244666372173,1725
 S1967 ,21.946496049653728,,,9.127894449571695,-1.918515855,No,92.20411084716925,1.1719422951805036,Fair,1.3654513151050716,, Good ,5.731559691784776,No,73.55732086978871,4240
 S1968 ,,FEMALE,4.6,-0.523489326,0.47800031893948336,No,78.078670244516,2.7848345982384193,Good,-2.957536019, High School , Average ,-0.970500044,,76.78944134403379,1501
S1969,18.350954567377503,femle,4.6,1.8057255348681682,3.403592031554052,Yes,83.54329516934973,0.4053348995303745,unknown,,Bachelor,Average,0.798829909475347,No,80.74150479876413,6885
 S1970 ,27.439104366418903, femle ,4.2,,-0.799290239,No,86.91438481961569,11.638673760283396, Fair ,3.875943751928202,,,9.762922605229672,Yes,83.11010096488958,2388
 S1971 ,27.042826471208784, female ,ten,-1.220761269,1.0690760910482198,No,55.726352968577885,-3.470710055, Good ,5.592531546635376,High School, Average ,7.780398954664738,No,65.33088903002538,6367
 S1972 ,13.581860061917283,,ten,-2.025883331,4.970912979787794,No,97.13863193809249,7.060371335915022,Fair,6.316846282455593,High School,Good,,No,92.47530773717898,9595
S1973,22.81866518095015,mle,ten,1.9245447501409414,, No ,78.69775137484567,-5.083844245,Good,3.2140017782295898,Master,,,No,74.43809805552469,2061
 S1974 ,20.879967076733628, M ,3,-0.035574306,,No,88.83665123255666,3.8752101470123685, Fair ,0.5668384839968033, Bachelor ,Poor,4.808642431547879, No ,66.5645135750855,6239
S1975,17.789265635194724,,,,-2.505616639,No,86.46378102292738,6.899264222299859,unknown,, Bachelor ,Average,6.9436953937942185, No ,65.33550988441867,5781
,25.10159124731107, femle ,3.7,5.6327358246519506,-5.766883552, No ,95.91748469166906,3.3401184903048815,Good,1.23483216150102,Bachelor, Good ,12.61217488910592,Yes,76.71042662562257,6945
S1977,27.59342056355787, F ,ten,-2.043367786,1.754813586179809, Yes ,92.93744237673818,6.148322019873365,Good,5.9269056267558025,High School, Average ,3.0584926625172937,Yes,99.57680359784702,1881
,22.807444794569122, F ,1.6,2.971781239923534,3.0355411579117737, No ,81.15147862280435,3.1985352081994636, Fair ,0.6608486196209773,,Good,9.122050593429229, Yes ,37.66828020501009,5396
 S1979 ,24.6249292557855,MALE,1.3,3.602062121413429,3.3682641900112626,No,76.0415413272281,7.270546595731515,Good,5.994485787689197,High School,Poor,10.840299998711643,No,52.17214296491647,1150
S1980,19.800969303897066, FEMALE ,3.7,4.271449041059054,-3.077234852,No,,6.971171598254509,,4.076088266059611,High School, Good ,9.716626921225389,Yes,79.88141600298141,2955
S1981,18.52235962375082,mle,3.6,3.7845602673178,3.1620433642904824,No,,7.78909770580129,Fair,0.560809797739485, Bachelor ,,0.7796260095247785, No ,66.10968787966551,9722
S1982,15.865989943968938, FEMALE ,3.8,-0.096440347,, Yes ,86.11132581232948,5.682702147729302,Fair,-2.464409087,High School,Good,6.049154016678235,No,,9111
S1983,, M ,3.9,-0.913528806,3.0977274196458264,No,73.52748174914639,7.997909040198247,Poor,6.598563561736901,Master,Average,4.357610737942968,No,57.26037329905205,4795
 S1984 ,27.889352279357173,male,3.2,1.478138463607967,-3.599068278,No,97.95790934988837,13.55738886990757,Fair,3.732198036652774,High School,,2.8334872822441106, No ,,6497
S1985,17.45060885634044,,ten,1.045716994191602,0.5350656015143375,Yes,81.74739480495953,0.4637914506051555,Fair,3.5674948385053717,Master,Good,4.486846708444171,Yes,83.34612004523021,2722
S1986,19.799271937174982, mle ,1.1,4.686727479522245,4.0307052618532495, No ,94.7357583247446,11.966566740472807, Poor ,7.756886468906822,Master,Poor,2.429567983793709,No,60.26592124968553,5039
S1987,20.952652090506746, FEMALE ,2.3,0.792955439180667,,Yes,82.72594647782705,6.13144984697058,Fair,-1.687263887,High School, Average ,9.887125447769513, No ,51.88356768337912,5980
 S1988 ,18.364279087733944,male,3.3,5.530841750210895,1.965836368555062,,,3.039659677770424,Fair,,Bachelor, Average ,7.494323015775289, Yes ,69.39122780032982,2005
 S1989 ,25.671675091746955, male ,1,1.513067786747869,3.8538179438214897,Yes,76.98008920927793,, Fair ,-1.532353764, High School ,Average,5.954939958726311,No,48.4805724698148,4650
 S1990 ,16.95633118251228,MALE,3.2,6.589784885025991,2.1668201188439213,No,90.77447533551324,3.1266631489648598,Good,3.868440217826631,Master,Good,8.837038031415007,No,60.029733357371576,4267
S1991,19.84180101999988,mle,6,0.7193516782256233,11.653200782751151,No,86.25830332435166,7.183811644586799,Good,, High School ,Good,3.966370724560855,No,87.13959698909436,8368
S1992,14.87698003691485,,3.5,,2.790692052356994,,92.11460711530566,9.299371985297846,Fair,-0.19639765,Bachelor,Poor,1.3834163633035323,No,72.92407749594612,3728
 S1993 ,23.665921517486737, M ,3.8,2.0542502127748348,8.783870274984778,No,90.05259956115285,1.445268350696217,Good,-0.509622029,High School,Good,8.142325405896823,No,74.07081851677992,9313
S1994,18.549171112098666,,1.6,5.674323758039785,1.9045073641076862,No,73.0367387556073,6.729001054555638,Good,-0.353215445,High School,Average,3.7356292596740905,No,,1120
 S1995 ,, F ,2.6,-3.221227105,3.1101676192085352,No,74.33906141482083,3.7736060554750557,Fair,1.9080470809563503, High School ,Good,4.78665177816895,Yes,81.70378466850192,9910
S1996,17.005335322563386, F ,2.9,0.6409703479942606,0.7915590980078633, Yes ,79.92951194689414,3.6736076272927276,Poor,-1.70548117,,Average,3.5520733188777376,Yes,63.72021158913581,9670
 S1997 ,22.37557661052835, M ,3,6.19432507425071,,No,63.10756013876315,6.692017287569668,Good,3.2738567369066667, Bachelor , Good ,10.227351123648925, Yes ,63.54574016720318,7295
 S1998 ,26.263416021835965,male,5.4,,0.22179409434492625,Yes,,3.449541369243482, Fair ,-1.830814847,Bachelor,Average,1.6597672605567675, No ,71.69590314013232,3485
S1999,22.41377597538294,FEMALE,4.3,,1.6404275489817302,No,88.6390460138693,5.22144055712195,Good,6.729989698806914, Bachelor ,,11.434139077123294,,,1453
S1174,24.84541430433864,  M  ,3.7,7.593838554922095,9.253479061094044,,76.98923653274896,8.859040098578499,,5.305068854301651,High School,Poor,0.7700852504670688,No,68.82946326691851,9273
S1980,15.287918531406689, F ,3.7,2.879786729974147,5.551308586657689, No ,,9.230234149340767,unknown,10.463490541397368,High School,Good,14.437272316396466,Yes,80.49854780585777,4770
,12.67648041297317,female,ten,0.5500326125902991,5.685094334174675,No,83.42819597612765,5.534329554480538,Good,-1.868956262,Bachelor, Good ,6.056971081777608,No,74.91879154940234,7379
S1558,21.082369065070704,MALE,4.6,-4.302424616,-3.225336395,No,90.20126147331261,6.284077520644015, Fair ,-4.10047034, High School ,Average,-0.467877775,Yes,59.88740239978535,7115
 S1694 ,20.475029143515233, MALE ,5,3.8900681562805564,1.4153551094548047,No,75.86074932961297,7.217517480261144,Fair,,High School,Poor,8.82782208930175,No,90.92420063166148,3368
 S1718 ,20.155480132860777, female ,ten,0.9161859347124728,-3.199018004,No,77.30320413670937,8.080453013116664,Poor,4.872917279591075,Bachelor,Good,7.486611554803155,No,50.25126023455882,1734
 S1893 ,19.26284691939638, F ,3,-0.015904,10.092334873779187,No,101.56519906657833,1.4912212196308046,unknown,7.005629222761114,,Good,0.7180860132516274,,,5925
S1786,, male ,ten,3.961807631314784,6.639658643731552,,76.26680623372948,9.632812142901411, Good ,4.668007025436885,Bachelor,Average,5.462905788742046,No,,1604
S1438,27.17471469286947,male,3.5,7.853566795757761,3.653942888586645,No,,5.028321585625372,Fair,3.917213026928766, Master ,Average,11.042825863353832, Yes ,71.30198300923306,5167
 S1965 ,15.704673028517105, M ,4.3,5.71610190963733,2.1496754476551447,No,61.31923612721796,5.80722897388211,Fair,4.702038895574713,Master,Average,9.054378014844119, Yes ,,6129
S1961,16.647084625329754, female ,ten,3.9822811441408765,3.1870191338287506,,94.11963811640354,1.2202276047935694, Good ,4.985542282146748,Master,Good,1.6370691964280102,No,79.20288751965344,3574
 S1576 ,19.690300648808346,MALE,1.9,-0.784478244,, No ,83.97900932578416,3.8180063517906513, Fair ,1.2626247216371456, High School ,Good,6.7765190354232665, No ,60.54882276170156,8103
S1597,23.6360081908751,  M  ,4.9,0.32700726902267174,6.780700388024171,No,80.52150866254661,3.595650358137112, Fair ,4.8458590606011445, Bachelor ,Poor,12.393665596892145, No ,93.16292946757777,5408
S1871,,MALE,2,1.8229826084187088,2.62147522649878,Yes,84.12329652702316,5.625833820370658,Poor,-1.124491061,Master,Good,7.350553266649506,Yes,69.61687085065208,8335
S1857,17.897647674222544, M ,0.5,-0.094778771,0.7012648762509959,Yes,82.90937177563673,12.302358147385696,Poor,4.487161558044484,Master,Poor,6.14289214685859,Yes,49.316371105047935,1319
S1782,24.498048264621158,femle,ten,0.831491840265647,6.4750071634314885,Yes,,6.566843090067639,unknown,3.0485375767114564,,Good,4.516808146597514,,52.92947763480347,8779
,25.431898642539757,MALE,3.6,-3.159982593,2.100880574592943, No ,79.21524024325493,15.293920383739444,Good,10.39423708908628, Bachelor ,Poor,4.989365988960024, No ,77.54622386436513,1025
S1212,,MALE,1.4,-1.055117184,7.5029427515802265,No,,1.2543200612084187,,0.39608213381515334, Bachelor , Average ,,Yes,28.394802052778374,8927
,23.082589312101135, mle ,6.332140200252255,2.06180945083812,3.441177214485256,No,100.6902904537607,ten,Fair,,,Good,-0.125071002,No,56.0221113501344,5142
S1157,9.979164155665947,mle,3,-0.741275125,1.6565857919162381,No,98.26801811692243,5.89871719001321,Poor,5.191340247658605, Bachelor ,Poor,2.600499029916718, No ,60.83479656873175,2777
S1662,21.79621331123208,male,3.2,0.5008694541837264,6.989731387416222, No ,88.35140820940306,2.854282470735401,Fair,7.666794081609219,,Average,6.323858260200817,Yes,77.93729813826828,9525
S1974,15.477541191280528,MALE,3,5.627356850964788,,No,94.12415191227885,3.748307317407031, Fair ,3.1573011142471215,Bachelor, Poor ,6.804325784812678,No,72.39523220378796,9895
S1488,15.447670240327838,MALE,5.3,-0.54372922,2.0837989133108175,Yes,85.83699803770092,9.97112349960761,Good,6.150075694952877,Bachelor,Average,5.941996679397072,Yes,100.30108725824121,7000
S1901,23.919380338035815,,3.3,-1.995803461,1.4724821788661275,No,97.78691714355443,3.2515644086088775, Fair ,5.213742928332512,High School,,8.318714309098246,Yes,70.83876025294008,6470
,21.80218512460523, mle ,4.5,3.4193880457943666,5.261432003026393,,93.15969606424058,4.192166920644285,,3.177555152827032,Bachelor,Average,7.339149918232631,Yes,,3166
,30.656267199591873,,,1.6566503716781256,3.6295696349711366,Yes,89.44721594875283,9.078935161168328,unknown,2.979959583563261,,Good,5.021614541670334,No,37.10317042321228,7771
S1624,24.74310168241948, F ,ten,3.296508269555596,5.417543494697019, No ,75.38833264782323,,Good,3.4750937195289033,Bachelor, Average ,13.448368103290207,Yes,80.50392022278389,6725
 S1874 ,17.301752193634748, M ,5.1,2.664717408843646,0.8453687683971285,No,94.93893178407019,6.052056157657909,Fair,1.3200008250834165,Master,Average,6.880605122132536,No,99.81591772486695,2918
S1426,20.874508999282654,,3.8,1.959502671909854,3.212648588462281,No,84.7383136197224,10.986692614395121, Good ,0.35669090793932323,,Good,12.204189113449768,No,88.0309406944798,9759
S1392,26.295952762443637,FEMALE,,-0.39292905,6.0198727756133055,No,91.08635286004534,8.918753818022866,Good,0.7857896946567351, High School ,Poor,3.415458940998975, No ,45.093585507572044,7959
